address,latitude,longitude,name
18900 Soledad Canyon Rd,34.415813,-118.46397,Wienerschnitzel
565 Bankhead Hwy,33.586951,-85.057866,Taco Bell
34600 Groesbeck Hwy,42.5499,-82.9263,Taco Bell
5001 N Big Hollow Rd,40.748184,-89.638144,Wendy's
12221 Jefferson Ave,37.10929,-76.49761,Wendy's
5130 S Peoria Ave,36.08824,-95.976161,Braum's Ice Cream & Dairy Store
1990 Youngfield St,39.747090979,-105.14188528,Tellers Tap Room & Kitchen
1302 S Kolb Rd,32.2053,-110.8413,Jack in the Box
2300 Harbor Blvd,33.657004,-117.918579,Panda Express
3100 W Florida Ave,33.74788,-117.004668,Del Taco
Hwy 138,33.54027512,-84.263037198,Mcdonalds
770 W Chapman Ave,33.873675873,-117.878730297,McDonald's
7120 Avenida Encinas,33.100721,-117.311954,El Pollo Loco
101 Naylor Mill Rd,38.41035,-75.56817,Burger King
3709 Pelham Rd,34.860648,-82.271684,Jack in the Box
6006 Hillcroft St,29.715562,-95.498505,Jack in the Box
7921 NE M L King Blvd,45.580766,-122.661376,Jack in the Box
11765 Highway 6,29.644860374,-95.650859518,Burger King
4638 Atlanta Hwy,33.83468,-83.8907,McDonald's
220 SW Century Dr,44.0485,-121.33135,McDonald's
6400 SW 3rd St,35.461707699,-97.626431705,Jimmy John's
1400 Main St,35.592243,-78.77333,Bojangles' Famous Chicken 'n Biscuits
2280 N Webb Rd,40.94334,-98.37891,Burger King
11400 Forest Ave,41.60105,-93.771986,McDonald's
11682 San Jose Blvd,30.1605,-81.6331,McDonald's
2510 Broadway,47.983912,-122.20188,Wendy's
2345 El Cajon Blvd,32.754846545,-117.139282999,McDonald's
13720 Lorain Ave,41.456325,-81.787871,Mr Hero
7221 S Custer Rd,33.132670198,-96.73237881,SONIC Drive In
10 Sams Point Rd,32.413837,-80.647865,Subway
5801 Beach Blvd,30.2933,-81.60456,McDonald's
943 Maddox Dr,34.67815,-84.47863,Mcdonalds
4121 Hiawatha Ave,44.928207,-93.223585,McDonald's
7025 N 7th St,33.5404,-112.06476,Burger King
2700 S Kirkwood Rd,29.747656,-95.60299,McDonald's
2120 Neva Rd,45.160703472,-89.1489423,Arby's Antigo
1600 Park St,37.7669,-122.240234,Smashburger
522 W Cordova Rd,35.67316,-105.95111,Furr's
9385 S Eastern Ave,36.018726,-115.1191,Wendy's
"Via Gorgolungo, 6",43.52272,13.25199,McDonald's
1611 N Blackstone Ave,36.765382,-119.790817,Carl's Jr.
3375 Port Chicago Hwy,37.994036,-122.032319,Subway Sandwiches and Salads
2450 N Rancho Dr,36.2306,-115.2242,Del Taco
3255 Prospect St NW,38.90625,-77.06491,Domino's Pizza
11306 Crenshaw Blvd,33.931029,-118.326406,Jack in the Box
330 Franklin Rd,36.026380672,-86.789578199,Five Guys
801 W Wyatt Earp Blvd,37.75319,-100.0242,Sonic Drive-In
130 Route 44,41.9529,-73.5056,McDonald's
10224 Big Bend Rd,38.56732,-90.396,Hardee's / Red Burrito
28069 Highway 28,31.87543,-90.40305,McDonald's
8011 Old Carriage Ct,44.775983,-93.41712,White Castle
809 S Main St,42.504752,-84.656293,Burger King
800 Glynn St S,33.4336,-84.4563,Wendy's
1951 Lander Ave,37.475315,-120.84953,Jack in the Box
1284 Memorial Dr,42.1927,-72.5763,Burger King
1970 College Blvd,33.209007,-117.284329,Del Taco
1731 W Morton St,33.760315,-96.56034,Domino's Pizza
1429 Fulton Rd,38.45467,-122.770009,Taco Bell
583 Lancaster Dr NE,44.9377,-122.9836,Del Taco
18 S Main St,41.0346,-111.939,Domino's Pizza
235 Meadowlands Blvd,40.225303,-80.210693,McDonald's
446 N Main St,41.73994,-111.83435,Subway
279 E 149th St,40.817316,-73.922506,McDonald's
100 W Jefferson St,30.588171,-84.578139,Hardee's
2410 Highway 6,29.596433,-95.6177,Boston Market
907 S 5th St,34.36107,-80.06728,Taco Bell
4410 Baldwin Rd,42.709608823,-83.306553006,Taco Bell
319 Beacon St,31.688407,-89.135363,Burger King
2049 Easton St,40.875555595,-81.366308561,Jimmy John's
4349 211th St,41.5062,-87.721083,KFC
1008 NE Main St,34.756077,-82.2685,Hardee's
1522 E Greenville St,34.52693,-82.63616,Sonic Drive-In
55 S Vandemark Rd,40.28677,-84.1883,KFC
7734 Wise Ave,39.26914,-76.50042,McDonald's
1133 N 9th St,40.98821,-75.22045,Wendy's
2870 3rd Ave,40.816434,-73.916967,McDonald's
1400 12th Ave SW,43.12322,-95.16158,Taco John's
8100 E Market St,41.238462,-80.745419,Burger King
1998 Dave Lyle Blvd,34.94042,-80.9773,McDonald's
15021 Pacific Ave S,47.120618598,-122.434353947,Arby's
3318 Kirkwood Hwy,39.73644,-75.62845,McDonald's
3421 Center St,29.680213,-95.123067,Taco Bell
2411 Osprey Way,39.44694,-77.39514,McDonald's
7070 W Overland Rd,43.59047,-116.26956,Taco Bell
207 E 35th St,41.830828,-87.621174,McDonald's
4328 Route 130,40.048523635,-74.899753332,Popeye's Chicken & Biscuits
7885 Wedgewood Ln,45.0977,-93.447752,Arby's
8510 Bowman Dr,40.736961,96.604056,Dairy Queen
3214 E Indian School Rd,33.495665,-112.012269,McDonald's
40950 Merchants Ln,38.305613,-76.660073,McDonald's
460 N Military Hwy,36.84806,-76.20945,Arby's
125 Welltown Rd,39.216671,-78.142062,Taco Bell
1805 NW Highway 20,44.6305,-123.9291,Dairy Queen
1726 W North Temple,40.77197,-111.94057,Carl's Jr.
526 Highway 71 N,35.49184,-94.22552,Subway
6375 Brockport-Spencerport Rd,43.197980048,-77.937107409,Burger King
1101 Dawson Rd,31.58143,-84.17621,Wendy's
1300 N Main St,33.036406,-80.157911,Burger King
1111 N 9th St,39.814255,-89.64328,KFC
1850 K St NW,38.9024,-77.04249,Au Bon Pain
4074 N Mall Ave,36.123631,-94.149796,Steak 'n Shake
2021 Rainier Ave S,47.58516,-122.30381,Burger King
6220 East Fwy,29.773526,-95.307955,Burger King
1016 Mineral Wells Rd,36.289178274,-88.314133913,Burger King
101 S Penninger Rd,42.377853103,-122.900035295,Burger King
676 Duluth Hwy,33.9661,-84.010765,Wendy's
2760 Brentwood Dr,39.228127,-85.89548,KFC
1260 High St,32.30364,-90.17022,Arby's
1146 N Maple Ave,41.836533,-87.85223,Bills Place
Amposta 30,41.071628,1.149741,Burger King Salou
1411 E 2nd St,42.113481,-79.208555,McDonald's
3115 Center Rd,41.238322,-81.802743,McDonald's
1711 W Floyd Baker Blvd,35.09395,-81.66577,Subway
6375 Sheridan Blvd,39.811777,-105.053975,SONIC Drive-In
2651 24th Ave S,47.89636,-97.06484,Taco John's
401 Harmony Rd,39.81671645,-75.260413368,ShopRite
4464 Shiloh Rd,30.895433169,-83.358623161,Burger King
468 S Columbia Ave,32.27259,-81.22694,Krystal
4786 Jimmy Lee Smith Pkwy,33.889286,-84.74985,Wendy's
1075 S Willow Ave,36.13943988,-85.528088214,Hardee's / Red Burrito
451 Highway 52 Byp W,36.5221,-86.0385,KFC
5076 W 92nd Ave,39.863471,-105.052158,SUBWAY
6085 S NC 16 Highway,35.557615411,-81.063809817,Burger King
3130 E Broadway Rd,33.407506,-112.013806,McDonald's
4280 W Vienna Rd,43.177586,-83.764626,Wendy Two Two Eight
1087 Ross Clark Cir,31.21677,-85.36019,Taco Bell
1644 E 55th St,41.795225,-87.585157,Subway
30807 Woodward Ave,42.5157,-83.1849,McDonald's
3451 32nd Ave S,47.889387,-97.07803,Culver's
4948 University Blvd W,30.26649,-81.61683,Burger King
1302 N 24th St,43.147262,-93.359247,Wendy's
1800 N Central Expy,33.21529,-96.63562,Braum's
9607 E Independence Blvd,35.1363,-80.7137,McDonald's
3971 Barker Cypress Rd,29.83045,-95.68535,McDonald's
7240 Torresdale Ave,40.029824,-75.036074,Boston Market 381
1505 Brown Trl,32.8386,-97.1605,KFC
5109 International Dr,28.47157,-81.45098,Taco Bell
355 N 800 W,40.882604451,-111.8975937,Arby's
1 Center Plz,42.36065,-71.06082,Burger King
426 W Main St,41.276055,-82.849387,Wendy's
6169 S Jog Rd,26.586405,-80.14615,Firehouse Subs
721 Taunton Ave,41.821710165,-71.352761842,McDonald's
9245 S Broadway,39.54805,-104.99207,SUBWAY
1883 Atlantic Ave,40.677049,-73.922426,McDonald's
255 Triangle Ln,44.670479486,-93.638478,Burger King
27103 McBean Pkwy,34.4231,-118.56294,McDonald's
1100 Hamner Ave,33.898943,-117.562837,Carl's Jr.
3906 Portage Ave,41.72854,-86.28964,SONIC Drive In
12305 University Blvd,28.59996,-81.208177,McDonald's
1600 N State Route 50,41.174397,-87.847435,Great Steak & Potato Co
2213 Bessemer Rd,33.495478,-86.878638,Subway
58 Summer St,42.354416,-71.05866,Five Guys
1040 Bedford Ave,40.68944,-73.95512,KFC
1610 S Highway 29,30.578814623,-87.294979805,Mcdonald's
4422 W Glendale Ave,33.53846,-112.154158,Burger King
2281 Spider Dr,35.465104,-80.590293,Taco Bell
3102 Ironclad Aly,32.865666,-79.78413,Chick-fil-A
1264 N Litchfield Rd,33.448357,-112.358337,Blimpie Subs & Sandwiches
773 Smithtown Byp,40.851193,-73.1593084,Taco Bell
650 S Neosho Blvd,36.86242,-94.38213,SONIC Drive In
444 Brickell Ave,25.76914,-80.18998,Subway
5450 Peachtree Industrial Blvd,33.898514,-84.302747,Chick-fil-A
3360 Glendale Ave,41.612375,-83.622458,Wendy's
1003 W Patrick St,39.416894,-77.441565,Burger King
814 S Bishop Ave,37.93232,-91.77891,SONIC Drive In
101b N Park PL,33.5083,-84.22905,Dairy Queen
3155 S Padre Island Dr,27.727988508,-97.413714897,Jack in the Box
6340 N Eldridge Pkwy,29.7122,-95.62413,Subway
123 E Utah Blvd,44.502845663,-103.859971642,Burger King
6522 Westheimer Rd,29.738708,-95.5004,Pollo Tropical
8590 Baymeadows Rd,30.220454859,-81.579706233,McDonald's
2291 Fort St,42.21053,-83.18009,Checker's
3102 Southwest Dr,35.806884,-90.721923,Wendy's
4707 Taylor Ave,42.68788,-87.83632,McDonald's
1816 Tift Ave N,31.470858,-83.503074,McDonald's
5821 N 67th Ave,33.522842,-112.202556,Domino's Pizza
10029 Telephone Rd,29.6200094,-95.2853197,Mr Char-Burger
1491 E Dublin Granville Rd,40.08632,-82.97755,Penn Station East Coast Subs
7240 Guilford Dr,39.394663828,-77.409969319,SONIC Drive In
8555 Preston Rd,33.147855553,-96.805063716,Burger King
290 County Ave,40.773992104,-74.0631482,Quiznos
4100 NW 27th Ave,25.813198,-80.240677,Subway
844 W Central Ave,39.56259,-84.26168,KFC
14106 W Lake Houston Pkwy,29.931086,-95.175905,McDonald's
14798 La Paz Dr,34.519287,-117.315859,Wendy's
2170 Centreville Rd,38.959045,-77.402182,Taco Bell
383 W Mariposa Rd,31.3664,-110.9389,Jack in the Box
5200 Commerce Crossings Dr,38.102635,-85.67633,Yum Brands Inc
1901 Algonquin Rd,42.056861,-88.003116,Burger King
1445 Boyrum St,41.64515,-91.52796,Burger King
422 W Church St,35.47274,-80.2687,Taco Bell
4683 State Highway 121,33.06469,-96.89339,Jack in the Box
2760 W Chandler Blvd,33.306840173,-111.890100534,Kentucky Fried Chicken
3718 Towson Ave,35.34882,-94.42279,SONIC Drive In
6434 E Central Ave,37.6946,-97.2607,Subway
3900 Pelandale Ave,37.699606,-121.068392,Taco Bell
17217 SE McLoughlin Blvd,45.39822,-122.61888,Wendy's
104 Towne Centre Pkwy,33.76038,-78.85824,McDonald's
753 Pershing Rd,39.876581243,-88.947949281,Taco Bell
101 N Kimball Ave,32.94118,-97.11565,KFC
2122 E 10th St,39.781607,-86.124477,Burger King
1485 Ocean Ave,40.35016,-73.97301,Ama Ristorante
3819 South St,31.57088,-94.6751,Burger King
854 Harbor Blvd,38.577156899,-121.549206828,Carl's Jr. / Green Burrito
231 N Dixie Hwy,26.6188,-80.0573,Burger King
908 Loucks Rd,39.97939,-76.75254,Long John Silver's
203 King St,42.32848,-72.63297,Taco Bell
210 Town Center Dr,42.320522524,-83.224090295,A&W All-American Food
7291 S. Eastern Ave.,36.05746,-115.12038,Capriotti's Sandwich Shop
380 Baychester Ave,40.8686,-73.8316,Popeyes Chicken and Biscuits
1 Yorktown Shopping Ctr,41.842068,-88.01086,McDonald's
306 N Main St,32.8403,-97.0821,Popeye's Chicken & Biscuits
4350 24th Ave,43.036373,-82.45378,Burger King
9211 Clairemont Mesa Blvd,32.830866,-117.130631,Panda Express
777 Diamond Ln,43.636374656,-95.319504406,Burger King
5303 Coldwater Rd,41.127741,-85.135936,Steak 'n Shake
1285 Madison Ave,42.93815,-88.85558,Burger King
2650 S 9th St,38.79154,-97.61348,Burger King
1040 Main St,37.115841759,-79.280090332,KFC
5490 Beach Blvd,39.35842,-84.26667,Wendy's
2550 S U 80,32.291666714,-90.229548108,Popeye's Chicken
2370 S Val Vis,33.307363537,-111.75647457,Burger King
1255 Sunrise Hwy,40.692888,-73.396014,Wendy's
7200 Harrison Ave,42.24118,-88.974883,Subway
1620 N Route 59,41.797855,-88.2044389,Steak 'n Shake
4836 Highway 129N,34.152555,-83.641789,Bojangles' Famous Chicken 'n Biscuits
8475 Ocean Gtwy,38.781842249,-76.059687006,Sonic Drive In
5212 Slide Rd,33.5462,-101.923,Wendy's
2500 N Highway 171,30.269340058,-93.180184563,Mcdonald's
17 W 63rd St,39.01383,-94.58861,Jimmy Johns
3131 7th St,39.264435,-81.535416,McDonald's
4500 Twin City Hwy,29.936671,-93.934543,McDonald's
12163 S Apopka Vineland Rd,28.3888,-81.5049,Steak 'N Shake
19100 Kelly Rd,42.435000586,-82.953162072,Wendy's
3010 W Coliseum Blvd,41.117607,-85.182146,McDonald's
2708 N Mall Dr,36.82104,-76.06803,Burger King
11800 Wilmington Ave,33.926014,-118.239029,McDonald's
2817 W End Ave,36.144052342,-86.8127954,The Honeybaked Ham Company
1656 Savannah hey,32.779856999,-79.968554321,Chick-fil-a
702 Lulu St,37.679438,-96.986345,SONIC Drive In
3601 Yosemite Blvd,37.63862,-120.92804,Taco Bell
400 1st St W,41.44971,-90.56784,McDonald's
3923 E Thomas Rd,33.479862,-111.997756,Panda Express
1920 E Highland Ave,34.136186,-117.332113,Burger King
1951 Harbor Blvd,33.6454,-117.919378,Wienerschnitzel
8717 Spring Cypress Rd,30.03503084,-95.555096268,Mcdonald's
100 E Kaliste Saloom Rd,30.18852,-92.01347,Raising Cane's Chicken Fingers
3515 S Dale Mabry Hwy,27.910912139,-82.506535593,McDonald's
1935 E Osceola Pkwy,28.345726,-81.36636,Dunkin' Donuts
3940 Spring Dr,39.478134,-119.76296,Domino's Pizza
10475 N Anway Rd,32.3948,-111.3214,Snack Shack
1 Faneuil Hall Market Pl,42.359748961,-71.055750846,Boston Chowda Company
150 Lobdell Hwy,30.45001,-91.24503,McDonald's
11655 W Sample Rd,26.2734,-80.2819,McDonald's
12790 NW 7th Ave,25.891614,-80.21105,Burger King
11336 S 96th St,41.14483,-96.06532,Pizza Hut
640 10th St E,27.52223,-82.55695,Taco Bell
1033 N Colony Rd,41.49352,-72.81014,SONIC Drive In
103 Village Rd NE,34.234442,-78.000568,Subway
421 Western Blvd,34.770180895,-77.386718988,Cook Out
999 Nathan Dean Pkwy,34.011526,-85.045308,Bojangles' Famous Chicken 'n Biscuits
6450 Richmond Rd,37.341426,-76.75468,Hardee's
3115 Gordon Dr,42.48966,-96.36667,Taco Bell
2801 Eldorado Pkwy,33.1778,-96.8861,Long John Silver's
3971 Artesia Blvd,33.873092409,-118.343460559,Carl's Jr.
8253 SW Wilsonville Rd,45.30327,-122.763431,Wendy's
951 16th St,39.74666,-104.9941,Good Times Burgers & Frozen Custard
1408 Veterans Pkwy,32.47287,-84.987,Taco Bell
403 SW Frontage Rd,33.48503,-89.76587,Taco Bell
7751 W Sample Rd,26.2726,-80.2293,McDonald's
8329 Skokie Blvd,42.032416,-87.746789,Taco Bell
13330 Telegraph Rd,33.941298046,-118.048657224,McDonald's
25341 Michigan Ave,42.29752,-83.28509,McDonald's
6205 Bardstown Rd,38.155766,85.589928,Dairy Queen
328 E Main St,44.039148,-88.739973,Hardee's
1467 Gibson St,36.7427,-91.8736,Wendy's
2655 S 3rd St,39.91538,-75.15287,Dairy Queen
1511 Goff Blvd SW,35.05492,-106.67902,Domino's Pizza
1035 S Pendleton St,34.81442,-82.60183,Subway
301 State Route 10,40.873974,-74.64875,Wendy's
1030 Clock Tower Dr,39.789544393,-89.703519344,Long John Silver's / A&W
2311 SE 8th Ave,45.50628,-122.65814,Aprisa Mexican Cuisine
5000 B Old Hickory Blvd,36.19475,-86.61809,Steak N Shake
4250 E Southport Rd,39.6661,-86.0945,KFC
9410 E Golf Links Rd,32.191317,-110.791782,Taco Bell
1515 W Beverly Blvd,34.018825,-118.115254,Pizza Hut
5 S Belt W,38.502501,-89.984773,Kfc - Kentucky Fried Chicken
545 Minot Ave,44.08265,-70.24817,Subway
1692 1702 Snead Ave,41.593516117,-87.028364019,Taco Bell
727 E Memorial Blvd,28.05464,-81.94988,Taco Bell
901 971 W Davis St,30.313144762,-95.468640025,Mcdonalds
102 Main St,43.680858,-70.439336,Burger King
3390 Coachman Rd,44.833965,-93.179565,Subway
3450 W Tecumseh Rd,35.26151,-97.49232,SONIC Drive In
500 Hearon Cir,34.984948191,-81.97366923,McDonald's
1008 8th St,29.704083,-91.202176,Mcdonald's
728 Upper Glen St,43.330376642,-73.674950338,KFC
1939 W Jake Alexander Blvd,35.691988,-80.512696,Bojangles' Famous Chicken 'n Biscuits
789 Main St,42.3767,-71.2421,McDonald's
12220 SE 82nd Ave,45.43417676,-122.578818798,Dairy Queen
6410 Sawmill Rd,40.0981,-83.0903,Raising Cane's
8873 N Chestnut Ave,36.864745,-119.738827,Carl's Jr.
13205 Whittier Blvd,33.96447,-118.03496,Domino's Pizza
358 River St,40.88917465,-74.038520157,White Manna Hamburgers
714 Vann Dr,35.666857,-88.849062,Popeye's Chicken & Biscuits
24440 Alessandro Blvd,33.919429666,-117.236088992,Food 4 Less
10099 Highland Rd,42.633642,-83.750933,Arby's
800 E Dimond Blvd 025,61.14323525,-149.86685425,Arby's
1496 E 2nd Saint Marketplace,33.923933809,-116.953957405,El Pollo Loco
10722 Whittier Blvd,33.9898669,-118.064463,Taco Bell
1701 Knickerbocker Rd,31.43028,-100.45596,Taco Bell
2049 E State St,41.23338,-80.471897,Burger King
327 Ingleside Rd,37.359524,-81.098404,Burger King
702 Mcfarland Blvd,33.23755,-87.56659,Domino's Pizza
3220 Southdale Cir,44.88219,-93.31982,McDonald's
Aafes Fort Campbell,36.66345,-87.47739,Burger King
5730 W Amarillo Blvd,35.21241,-101.90659,McDonald's
7487 N Ida Ave,45.586771,-122.738535,McDonald's
2201 E State Road 60,27.93726,-82.25048,Taco Bell
151 N Ellington Pwky,35.447222641,-86.775777768,Arby's
2751 E Main St,43.658431,-93.315675,Wendy's
6523 San Pedro Ave,29.498223,-98.4996715,SONIC Drive In
2014 N State Route 53,41.3735,-83.11778,McDonalds
904 Riverside Blvd,42.041381412,-97.412149697,Domino's Pizza
7112 Liberty Rd,39.345942,-76.736018,KFC
5419 Deale Churchton Rd,38.808067,-76.53923,Domino's Pizza
1212 Pinson St,33.581132,-86.775824,Krystal
1775 Federal Blvd,39.744904,-105.025709,Pizza Hut
4950 Highway 90A,29.601204,-95.68244,Taco Bell
665 E Baseline Rd,33.377685,-112.065686,Burger King
3900 Las Vegas Blvd S,36.095783,-115.17612,McDonald's
Europlaza,17.989019394,-92.965096235,Subway
13055 W Rancho Santa Fe Blvd,33.460702,-112.339782,McDonald's
202 E Mitchell St,39.1119,-93.1947,KFC
2723 N Manheim Rd,41.9277,-87.884499,Wendy's
2028 Rockaway Pkwy,40.633444,-73.889406,McDonald's
5555 Youngstown Warren Rd,41.214575961,-80.751691766,Starbucks
220 W Coliseum Blvd,41.1186,-85.14192,Arby's
411 Pioneer Ave,38.675897,-121.746454,Taco Bell
5153 N 9th Ave,30.474625,-87.2116,Wendy's
97 Gateway Blvd,41.57827,-109.25005,Sonic Drive-In
19621 Hesperian Blvd,37.667496,-122.11956,Five Guys
8045 Watt Ave,38.715355,-121.392806,Taco Bell
1247 Demille Rd,43.04332,-83.32166,Jimmy John's
2455 S Archibald Ave,34.02899,-117.59238,McDonald's
606 E Main St,43.1814,-89.2067,McDonald's
6768 Lake Harbour Dr,37.40467,-77.67091,Wendy's
15500 Detroit Ave,41.485401,-81.805463,Taco Bell
7901 82nd St,33.519313202,-101.992102861,Sonic Drive-In
10666 Sapp Brothers Dr,41.15401,-96.15288,Blimpie
10058 Atlantic Blvd,30.322456,-81.53846,Krystal
338 Ogden Ave,41.80991,-87.98537,Topper's Pizza
579 Troy Schenectady Rd,42.75501001,-73.759412431,McDonald's
1585 Straight Path,40.752719,-73.361218,Mcdonald's
2901 N Ashley St,30.869754,-83.288177,Hardee's
5009 S Arizona Mills Cir,33.38386,-111.961334,El Pollo Loco
5775 Logan St,39.801506,-104.983453,Wendy's
2001 E Artesia Blvd,33.874698,-118.168682,Jack in the Box
1919 N Main St,29.573181652,-95.28618185,McDonald's
3440 S Kingshighway Blvd,38.596438,-90.270708,Taco Bell
3167 N Milwaukee Ave,41.93863,-87.72252,Burger King
1733 N 50th St,27.961729229,-82.401536331,KFC
1102 Peoria St,40.702898,-89.421682,Hardee's
143 E Foothill Blvd,34.151294,-118.026696,McDonald's
1600 Coshocton Ave,40.401993422,-82.441642284,Dq Grill & Chill
902 S Green Bay Rd,44.171926,-88.484957,Hardee's
11825 Bellaire Blvd,29.703142,-95.587018,McDonald's
610 W 29th St,31.48771,-100.46113,McDonald's
564 Newtown Rd,36.85902,-76.17517,Burger King
71 Fairview Rd.,33.61899,-84.23474,McDonald's
2501 W Happy Valley Rd,33.712894,-112.109082,Panda Express
1125 Peachtree Industrial Blvd,34.04854379,-84.093893773,McDonald's
445 W Foothill Blvd,34.136284,-117.87176,Del Taco
7440 Firestone Blvd,33.94704,-118.14762,McDonald's
1400 E 53rd St,41.79951,-87.59123,Subway
1734 E Division St,32.741075,-97.084149,Jack in the Box
2386 Kiesel Ave,41.2229414,-111.9716451,Brixton's
37510 S Gratiot Ave,42.5732,-82.8891,Taco Bell
5494 NW 86th St,41.65958,-93.73658,McDonald's
6035 Plank Rd,30.505048,-91.151663,Wendy's
1351 N 21st St.,40.084264605,-82.42830247,McDonalds
504 US Highway 93 S,46.21835,-114.1544,Quiznos
4714 S Expressway 83,26.15997,-97.68191,Jack In The Box
1095 Industrial Pkwy,30.80191,-88.098,McDonald's
721 E San Ysidro Blvd,32.5453,-117.02991,Jack in the Box
630 Winkler Ave,38.21056,-85.76921,SONIC Drive In
10637 Main St,41.283339,-81.224043,McDonald's
33 Highway 441 N,34.87844,-83.3973,Dairy Queen
1725 N Belt Line Rd,32.83243,-96.99428,Wendy's
16550 FM 620,30.497019336,-97.724026226,Dairy Queen - Round Rock
5245 W Colonial Dr,28.552855,-81.451888,Popeyes Chicken & Biscuits
900 Lafollette Ctr N,38.293270577,-85.904818789,Taco Bell
3030 Harbor Blvd,33.68193,-117.91924,Five Guys
7457 NY State Route 96,43.006558,-77.444075,Taco Bell
810 Canandaigua Rd,42.85699,-77.01323,Taco Bell
3309 Queen City Dr,35.24002,-80.92006,Waffle House
4280 Hwy 49 N,35.322635961,-80.64818811,Hardee's / Red Burrito
7 Pershing Dr,41.33198,-73.08434,KFC
2207 Highway 67 S,36.243464,-90.958178,Wendy's
596 N Reilly Rd,35.097393,-79.011116,Domino's Pizza
3039 William St,37.30024,-89.56952,Taco Bell
4411 San Mateo Blvd N E,35.13208958,-106.587068,Firehouse Subs
140 Main St,43.678150177,-70.33592987,KFC
451 Hegenberger Rd,37.73727,-122.1971,Del Taco
2 Jalan Sungai Burung 32/68 (seksyen 32),2.999309139,101.528248596,Kfc
11210 W Airport Blvd,29.643881,-95.573558,McDonald's
